image_id,question,question_id,cleaned_question,image_exists,formatted_image_id,answers,tokens,neutral_question,neutral_tokens
1407,Is this man bending down to get a tennis ball?,1407001,is this man bending down to get a tennis ball,True,COCO_train2014_000000001407.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'this', 'man', 'bending', 'down', 'to', 'get', 'a', 'tennis', 'ball']",is this person bending down to get a tennis ball,"['is', 'this', 'person', 'bending', 'down', 'to', 'get', 'a', 'tennis', 'ball']"
1407,Where are the audience?,1407002,where are the audience,True,COCO_train2014_000000001407.jpg,"out of picture, seats, stands, behind fence, behind player, stands, off camera, stands, in seats, stands","['where', 'are', 'the', 'audience']",where are the audience,"['where', 'are', 'the', 'audience']"
1407,How many people are in wheelchairs?,1407003,how many people are in wheelchairs,True,COCO_train2014_000000001407.jpg,"1, 1, 1, 1, 1, 1, 1, 1, 0, 1","['how', 'many', 'people', 'are', 'in', 'wheelchairs']",how many people are in wheelchairs,"['how', 'many', 'people', 'are', 'in', 'wheelchairs']"
1407,What color clothes is the man wearing?,1407004,what color clothes is the man wearing,True,COCO_train2014_000000001407.jpg,"white, white, white, white, white, white, white, white, white, white","['what', 'color', 'clothes', 'is', 'the', 'man', 'wearing']",what color clothes is the person wearing,"['what', 'color', 'clothes', 'is', 'the', 'person', 'wearing']"
1408,Is the plane at it's gate?,1408000,is the plane at its gate,True,COCO_train2014_000000001408.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'the', 'plane', 'at', 'its', 'gate']",is the plane at its gate,"['is', 'the', 'plane', 'at', 'its', 'gate']"
1408,What airline does the airplane belong to?,1408001,what airline does the airplane belong to,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china airlines, china airlines, china airline, china, china airlines, china airlines, china airlines, china airlines","['what', 'airline', 'does', 'the', 'airplane', 'belong', 'to']",what airline does the airplane belong to,"['what', 'airline', 'does', 'the', 'airplane', 'belong', 'to']"
1408,Where is the 3M logo?,1408002,where is the 3m logo,True,COCO_train2014_000000001408.jpg,"nowhere, airplane, plane body, nowhere, can't see it, tail, nowhere, on building, there is no 3m logo, not in picture","['where', 'is', 'the', '3m', 'logo']",where is the 3m logo,"['where', 'is', 'the', '3m', 'logo']"
1408,Is it overcast or sunny?,1408003,is it overcast or sunny,True,COCO_train2014_000000001408.jpg,"overcast, sunny, overcast, sunny, sunny, overcast, overcast, overcast, sunny, sunny","['is', 'it', 'overcast', 'or', 'sunny']",is it overcast or sunny,"['is', 'it', 'overcast', 'or', 'sunny']"
1408,What does it say on the plane?,1408004,what does it say on the plane,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines","['what', 'does', 'it', 'say', 'on', 'the', 'plane']",what does it say on the plane,"['what', 'does', 'it', 'say', 'on', 'the', 'plane']"
1408,What is on the tail of the airplane?,1408005,what is on the tail of the airplane,True,COCO_train2014_000000001408.jpg,"insignia, flower, flower, artwork, flower, pink flower, flower design, flower, flower, flower","['what', 'is', 'on', 'the', 'tail', 'of', 'the', 'airplane']",what is on the tail of the airplane,"['what', 'is', 'on', 'the', 'tail', 'of', 'the', 'airplane']"
1408,Is this plane landing?,1408006,is this plane landing,True,COCO_train2014_000000001408.jpg,"no, no, no, no, no, finished, maybe, no, no, yes, no","['is', 'this', 'plane', 'landing']",is this plane landing,"['is', 'this', 'plane', 'landing']"
1408,What is written on the side of the plane?,1408007,what is written on the side of the plane,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines","['what', 'is', 'written', 'on', 'the', 'side', 'of', 'the', 'plane']",what is written on the side of the plane,"['what', 'is', 'written', 'on', 'the', 'side', 'of', 'the', 'plane']"
1408,How many planes?,1408008,how many planes,True,COCO_train2014_000000001408.jpg,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2","['how', 'many', 'planes']",how many planes,"['how', 'many', 'planes']"
1408,What company owns the plane?,1408009,what company owns the plane,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china, china airlines","['what', 'company', 'owns', 'the', 'plane']",what company owns the plane,"['what', 'company', 'owns', 'the', 'plane']"
1408,Is this a recent photo?,1408010,is this a recent photo,True,COCO_train2014_000000001408.jpg,"yes, yes, yes, no, yes, yes, yes, yes, no, yes","['is', 'this', 'a', 'recent', 'photo']",is this a recent photo,"['is', 'this', 'a', 'recent', 'photo']"
1408,How many people can fit inside the plane?,1408011,how many people can fit inside the plane,True,COCO_train2014_000000001408.jpg,"200, 100, 160, 200, 300, 300, 300, lots, 350, 300","['how', 'many', 'people', 'can', 'fit', 'inside', 'the', 'plane']",how many people can fit inside the plane,"['how', 'many', 'people', 'can', 'fit', 'inside', 'the', 'plane']"
1408,Is the plane in motion?,1408012,is the plane in motion,True,COCO_train2014_000000001408.jpg,"no, yes, no, yes, no, yes, yes, no, no, no","['is', 'the', 'plane', 'in', 'motion']",is the plane in motion,"['is', 'the', 'plane', 'in', 'motion']"
1408,Is this a commercial plane?,1408013,is this a commercial plane,True,COCO_train2014_000000001408.jpg,"yes, yes, yes, yes, yes, yes, no, yes, yes, yes","['is', 'this', 'a', 'commercial', 'plane']",is this a commercial plane,"['is', 'this', 'a', 'commercial', 'plane']"
1408,What letters are on the plane?,1408014,what letters are on the plane,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china, china airlines, china airlines, china airlines, china airlines, c h i n r l n s, china airlines, china airlines","['what', 'letters', 'are', 'on', 'the', 'plane']",what letters are on the plane,"['what', 'letters', 'are', 'on', 'the', 'plane']"
1408,What color is the nose of the plane?,1408015,what color is the nose of the plane,True,COCO_train2014_000000001408.jpg,"blue, light blue/dark blue, blue, blue, blue, blue, blue, blue, blue, blue","['what', 'color', 'is', 'the', 'nose', 'of', 'the', 'plane']",what color is the nose of the plane,"['what', 'color', 'is', 'the', 'nose', 'of', 'the', 'plane']"
1408,What word is displayed near the front of the jet?,1408016,what word is displayed near the front of the jet,True,COCO_train2014_000000001408.jpg,"airlines, china airlines, china, china airlines, china airlines, airlines, china airlines, china airlines, china airlines, china airlines","['what', 'word', 'is', 'displayed', 'near', 'the', 'front', 'of', 'the', 'jet']",what word is displayed near the front of the jet,"['what', 'word', 'is', 'displayed', 'near', 'the', 'front', 'of', 'the', 'jet']"
1408,What is written on the plane?,1408017,what is written on the plane,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines","['what', 'is', 'written', 'on', 'the', 'plane']",what is written on the plane,"['what', 'is', 'written', 'on', 'the', 'plane']"
1408,Is it foggy?,1408018,is it foggy,True,COCO_train2014_000000001408.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'it', 'foggy']",is it foggy,"['is', 'it', 'foggy']"
1408,How many airlines are represented in this image?,1408019,how many airlines are represented in this image,True,COCO_train2014_000000001408.jpg,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2","['how', 'many', 'airlines', 'are', 'represented', 'in', 'this', 'image']",how many airlines are represented in this image,"['how', 'many', 'airlines', 'are', 'represented', 'in', 'this', 'image']"
1408,How many colors is the plane's tail?,1408020,how many colors is the planes tail,True,COCO_train2014_000000001408.jpg,"2, 2, 4, 3, 2, 1, 5, 3, 2, 2","['how', 'many', 'colors', 'is', 'the', 'planes', 'tail']",how many colors is the planes tail,"['how', 'many', 'colors', 'is', 'the', 'planes', 'tail']"
1408,What is the name of the airline on the closest plane?,1408021,what is the name of the airline on the closest plane,True,COCO_train2014_000000001408.jpg,"china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines, china airlines","['what', 'is', 'the', 'name', 'of', 'the', 'airline', 'on', 'the', 'closest', 'plane']",what is the name of the airline on the closest plane,"['what', 'is', 'the', 'name', 'of', 'the', 'airline', 'on', 'the', 'closest', 'plane']"
1408,Is the plane white and red?,1408022,is the plane white and red,True,COCO_train2014_000000001408.jpg,"yes, no, no, no, no, yes, no, no, yes, no","['is', 'the', 'plane', 'white', 'and', 'red']",is the plane white and red,"['is', 'the', 'plane', 'white', 'and', 'red']"
1408,Is that a private plane?,1408023,is that a private plane,True,COCO_train2014_000000001408.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'that', 'a', 'private', 'plane']",is that a private plane,"['is', 'that', 'a', 'private', 'plane']"
525698,What food is this?,525698000,what food is this,True,COCO_train2014_000000525698.jpg,"pizza, lobster, crayfish, crab, seafood, pizza, crabs, pizza, seafood, seafood pizza","['what', 'food', 'is', 'this']",what food is this,"['what', 'food', 'is', 'this']"
525698,Is the pizza healthy?,525698001,is the pizza healthy,True,COCO_train2014_000000525698.jpg,"yes, no, no, yes, no, no, yes, no, no, no","['is', 'the', 'pizza', 'healthy']",is the pizza healthy,"['is', 'the', 'pizza', 'healthy']"
525698,What type of seafood makes up this meal?,525698002,what type of seafood makes up this meal,True,COCO_train2014_000000525698.jpg,"crab, shrimp, crawfish, crayfish, lobster, crawfish, lobster, crab, crab and octopus, lobster","['what', 'type', 'of', 'seafood', 'makes', 'up', 'this', 'meal']",what type of seafood makes up this meal,"['what', 'type', 'of', 'seafood', 'makes', 'up', 'this', 'meal']"
394627,Do you think he will hit the ball?,394627000,do you think he will hit the ball,True,COCO_train2014_000000394627.jpg,"yes, yes, yes, no, no, yes, yes, no, no, yes","['do', 'you', 'think', 'he', 'will', 'hit', 'the', 'ball']",do you think person will hit the ball,"['do', 'you', 'think', 'person', 'will', 'hit', 'the', 'ball']"
394627,Is the person blurry?,394627001,is the person blurry,True,COCO_train2014_000000394627.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'the', 'person', 'blurry']",is the person blurry,"['is', 'the', 'person', 'blurry']"
394627,What color is the boys uniform?,394627002,what color is the boys uniform,True,COCO_train2014_000000394627.jpg,"blue and yellow, blue and yellow, blue, blue, blue and yellow, blue, blue and orange, blue and yellow, blue, blue","['what', 'color', 'is', 'the', 'boys', 'uniform']",what color is the boys uniform,"['what', 'color', 'is', 'the', 'boys', 'uniform']"
394627,What color is the bat?,394627003,what color is the bat,True,COCO_train2014_000000394627.jpg,"yellow, yellow, yellow, yellow, yellow, yellow, yellow, yellow, yellow, yellow","['what', 'color', 'is', 'the', 'bat']",what color is the bat,"['what', 'color', 'is', 'the', 'bat']"
394627,Is the child ready to hit a real ball?,394627004,is the child ready to hit a real ball,True,COCO_train2014_000000394627.jpg,"yes, yes, no, yes, yes, no, no, no, no, yes","['is', 'the', 'child', 'ready', 'to', 'hit', 'a', 'real', 'ball']",is the child ready to hit a real ball,"['is', 'the', 'child', 'ready', 'to', 'hit', 'a', 'real', 'ball']"
394627,How many water bottles are on the bench?,394627005,how many water bottles are on the bench,True,COCO_train2014_000000394627.jpg,"4, 5, 3, 5, 4, 2, 3, 5, 4, 4","['how', 'many', 'water', 'bottles', 'are', 'on', 'the', 'bench']",how many water bottles are on the bench,"['how', 'many', 'water', 'bottles', 'are', 'on', 'the', 'bench']"
525700,Where is the black umbrella?,525700000,where is the black umbrella,True,COCO_train2014_000000525700.jpg,"on bench, on bench, on bench, home, bench, on bench, on bench, on bench, on bench, on bench","['where', 'is', 'the', 'black', 'umbrella']",where is the black umbrella,"['where', 'is', 'the', 'black', 'umbrella']"
525700,What is the couple sitting on?,525700001,what is the couple sitting on,True,COCO_train2014_000000525700.jpg,"bench, bench, bench, bench, bench, bench, bench, bench, bench, bench","['what', 'is', 'the', 'couple', 'sitting', 'on']",what is the couple sitting on,"['what', 'is', 'the', 'couple', 'sitting', 'on']"
525700,What is the object to the left of the couple?,525700002,what is the object to the left of the couple,True,COCO_train2014_000000525700.jpg,"meter, telescope, binoculars, tower viewer, telescope, coin-operated viewer, telescope, telescope, bench, binoculars","['what', 'is', 'the', 'object', 'to', 'the', 'left', 'of', 'the', 'couple']",what is the object to the left of the couple,"['what', 'is', 'the', 'object', 'to', 'the', 'left', 'of', 'the', 'couple']"
132485,What color is the wall?,132485000,what color is the wall,True,COCO_train2014_000000132485.jpg,"white, beige, beige, beige, off white, beige, tan, beige, beige, beige","['what', 'color', 'is', 'the', 'wall']",what color is the wall,"['what', 'color', 'is', 'the', 'wall']"
132485,What is the wall made of?,132485001,what is the wall made of,True,COCO_train2014_000000132485.jpg,"plaster, wood, wood, plaster, sheetrock, wood, drywall, plaster, sheetrock, drywall","['what', 'is', 'the', 'wall', 'made', 'of']",what is the wall made of,"['what', 'is', 'the', 'wall', 'made', 'of']"
132485,How many rooms can be seen?,132485002,how many rooms can be seen,True,COCO_train2014_000000132485.jpg,"4, 3, 5, 4, 5, 4, 1, 2, 2, 3","['how', 'many', 'rooms', 'can', 'be', 'seen']",how many rooms can be seen,"['how', 'many', 'rooms', 'can', 'be', 'seen']"
132485,Are there any arched doorways?,132485003,are there any arched doorways,True,COCO_train2014_000000132485.jpg,"yes, yes, yes, yes, no, yes, yes, yes, yes, yes","['are', 'there', 'any', 'arched', 'doorways']",are there any arched doorways,"['are', 'there', 'any', 'arched', 'doorways']"
297871,What is the girl wearing on her legs?,297871000,what is the girl wearing on her legs,True,COCO_train2014_000000297871.jpg,"skis, skis, skis, skis, snow pants, snow pants, skis, snow pants and pads, ski pants, snow pants","['what', 'is', 'the', 'girl', 'wearing', 'on', 'her', 'legs']",what is the person wearing on person legs,"['what', 'is', 'the', 'person', 'wearing', 'on', 'person', 'legs']"
297871,What color is the girl's snowsuit?,297871001,what color is the girls snowsuit,True,COCO_train2014_000000297871.jpg,"pink, pink, pink, pink, pink, pink, pink, pink, hot pink, pink","['what', 'color', 'is', 'the', 'girls', 'snowsuit']",what color is the girls snowsuit,"['what', 'color', 'is', 'the', 'girls', 'snowsuit']"
297871,How many ski poles does this person have?,297871002,how many ski poles does this person have,True,COCO_train2014_000000297871.jpg,"0, 2, 0, 0, 0, 0, 0, 0, 0, 0","['how', 'many', 'ski', 'poles', 'does', 'this', 'person', 'have']",how many ski poles does this person have,"['how', 'many', 'ski', 'poles', 'does', 'this', 'person', 'have']"
297871,When the two items on this athlete's feet come together will that make her speed up?,297871003,when the two items on this athletes feet come together will that make her speed up,True,COCO_train2014_000000297871.jpg,"yes, no, yes, yes, no, yes, yes, no, yes, no","['when', 'the', 'two', 'items', 'on', 'this', 'athletes', 'feet', 'come', 'together', 'will', 'that', 'make', 'her', 'speed', 'up']",when the two items on this athletes feet come together will that make person speed up,"['when', 'the', 'two', 'items', 'on', 'this', 'athletes', 'feet', 'come', 'together', 'will', 'that', 'make', 'person', 'speed', 'up']"
297871,Is it sunny?,297871004,is it sunny,True,COCO_train2014_000000297871.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'it', 'sunny']",is it sunny,"['is', 'it', 'sunny']"
525709,What color is the plastic tray?,525709000,what color is the plastic tray,True,COCO_train2014_000000525709.jpg,"blue, blue, blue, blue, blue, blue, blue, blue and white, blue, blue","['what', 'color', 'is', 'the', 'plastic', 'tray']",what color is the plastic tray,"['what', 'color', 'is', 'the', 'plastic', 'tray']"
525709,Where did this food come from?,525709001,where did this food come from,True,COCO_train2014_000000525709.jpg,"f&b, f&b gourmet foods, f&b, f&b, f&b, fast food venue, f&b, f and b, restaurant, f&b","['where', 'did', 'this', 'food', 'come', 'from']",where did this food come from,"['where', 'did', 'this', 'food', 'come', 'from']"
525709,Is there too much condiments on the hot dog?,525709002,is there too much condiments on the hot dog,True,COCO_train2014_000000525709.jpg,"no, no, no, yes, no, no, no, no, no, no","['is', 'there', 'too', 'much', 'condiments', 'on', 'the', 'hot', 'dog']",is there too much condiments on the hot dog,"['is', 'there', 'too', 'much', 'condiments', 'on', 'the', 'hot', 'dog']"
525709,What is the food being served?,525709003,what is the food being served,True,COCO_train2014_000000525709.jpg,"hot dog, hot dog, hot dog, hot dog, hot dog, hot dog, hot dog, hot dog, hot dog, hot dog","['what', 'is', 'the', 'food', 'being', 'served']",what is the food being served,"['what', 'is', 'the', 'food', 'being', 'served']"
525709,How many hot dogs in total?,525709004,how many hot dogs in total,True,COCO_train2014_000000525709.jpg,"1, 1, 1, 1, 1, 1, 1, 1, 1, 1","['how', 'many', 'hot', 'dogs', 'in', 'total']",how many hot dogs in total,"['how', 'many', 'hot', 'dogs', 'in', 'total']"
132494,Does anything in this picture have aluminum foil on it?,132494000,does anything in this picture have aluminum foil on it,True,COCO_train2014_000000132494.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['does', 'anything', 'in', 'this', 'picture', 'have', 'aluminum', 'foil', 'on', 'it']",does anything in this picture have aluminum foil on it,"['does', 'anything', 'in', 'this', 'picture', 'have', 'aluminum', 'foil', 'on', 'it']"
132494,What appliance is shown?,132494001,what appliance is shown,True,COCO_train2014_000000132494.jpg,"refrigerator, refrigerator, fridge, fridge, refrigerator, fridge, refrigerator, fridge, refrigerator, fridge","['what', 'appliance', 'is', 'shown']",what appliance is shown,"['what', 'appliance', 'is', 'shown']"
132494,Is this fridge well-organized?,132494002,is this fridge wellorganized,True,COCO_train2014_000000132494.jpg,"no, yes, yes, no, no, no, no, yes, yes, no","['is', 'this', 'fridge', 'wellorganized']",is this fridge wellorganized,"['is', 'this', 'fridge', 'wellorganized']"
132495,What is this kid doing?,132495000,what is this kid doing,True,COCO_train2014_000000132495.jpg,"skateboarding, skateboarding, skateboarding, skateboarding, skateboarding, jumping, skating, skateboarding, skateboarding, skateboard trick","['what', 'is', 'this', 'kid', 'doing']",what is this kid doing,"['what', 'is', 'this', 'kid', 'doing']"
132495,What color are the socks?,132495001,what color are the socks,True,COCO_train2014_000000132495.jpg,"black, gray, red, black, red, black, red, red, red, white","['what', 'color', 'are', 'the', 'socks']",what color are the socks,"['what', 'color', 'are', 'the', 'socks']"
132495,Where is the clock?,132495002,where is the clock,True,COCO_train2014_000000132495.jpg,"far back on right, on back wall, above windows in back, above door, none, next to roof, far wall, on wall, on wall, no clock","['where', 'is', 'the', 'clock']",where is the clock,"['where', 'is', 'the', 'clock']"
132495,What color is the railing?,132495003,what color is the railing,True,COCO_train2014_000000132495.jpg,"red, red, red, red, red, red, red, red, red, red","['what', 'color', 'is', 'the', 'railing']",what color is the railing,"['what', 'color', 'is', 'the', 'railing']"
132495,How many skaters are here?,132495004,how many skaters are here,True,COCO_train2014_000000132495.jpg,"2, 5, 2, 5, 5, 2, 2, 8, 3, 2","['how', 'many', 'skaters', 'are', 'here']",how many skaters are here,"['how', 'many', 'skaters', 'are', 'here']"
132495,What is in the hanger?,132495005,what is in the hanger,True,COCO_train2014_000000132495.jpg,"man, lights, skateboarding, skateboard, skateboards, skate park, skateboarder, skateboarders, skateboarders, lights","['what', 'is', 'in', 'the', 'hanger']",what is in the hanger,"['what', 'is', 'in', 'the', 'hanger']"
394640,Is this an industrial area?,394640000,is this an industrial area,True,COCO_train2014_000000394640.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['is', 'this', 'an', 'industrial', 'area']",is this an industrial area,"['is', 'this', 'an', 'industrial', 'area']"
394640,Are there words written on the train?,394640001,are there words written on the train,True,COCO_train2014_000000394640.jpg,"yes, demo, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'there', 'words', 'written', 'on', 'the', 'train']",are there words written on the train,"['are', 'there', 'words', 'written', 'on', 'the', 'train']"
394640,Is that a freight or passenger train?,394640002,is that a freight or passenger train,True,COCO_train2014_000000394640.jpg,"passenger, passenger, passenger, passenger train, passenger, passenger, passenger, passenger, passenger, passenger","['is', 'that', 'a', 'freight', 'or', 'passenger', 'train']",is that a freight or passenger train,"['is', 'that', 'a', 'freight', 'or', 'passenger', 'train']"
132497,Are there clouds in the sky?,132497000,are there clouds in the sky,True,COCO_train2014_000000132497.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'there', 'clouds', 'in', 'the', 'sky']",are there clouds in the sky,"['are', 'there', 'clouds', 'in', 'the', 'sky']"
132497,Is there a balcony?,132497001,is there a balcony,True,COCO_train2014_000000132497.jpg,"no, no, no, no, no, no, no, no, no, no","['is', 'there', 'a', 'balcony']",is there a balcony,"['is', 'there', 'a', 'balcony']"
132497,What time does the clock say?,132497002,what time does the clock say,True,COCO_train2014_000000132497.jpg,"12:55, 1:55, 12:55, 12:55, 12:55, 11:05, 12:55, 11:05, 2:00, 11:00","['what', 'time', 'does', 'the', 'clock', 'say']",what time does the clock say,"['what', 'time', 'does', 'the', 'clock', 'say']"
132497,Is this a clear day?,132497003,is this a clear day,True,COCO_train2014_000000132497.jpg,"yes, no, no, no, no, no, no, yes, no, no","['is', 'this', 'a', 'clear', 'day']",is this a clear day,"['is', 'this', 'a', 'clear', 'day']"
132497,What is this building made of?,132497004,what is this building made of,True,COCO_train2014_000000132497.jpg,"stone, brick, bricks, stones, brick, bricks, brick, brick, brick, brick","['what', 'is', 'this', 'building', 'made', 'of']",what is this building made of,"['what', 'is', 'this', 'building', 'made', 'of']"
132497,How many windows are visible?,132497005,how many windows are visible,True,COCO_train2014_000000132497.jpg,"5, 5, 5, 7, 5, 5, 5, 5, 5, 5","['how', 'many', 'windows', 'are', 'visible']",how many windows are visible,"['how', 'many', 'windows', 'are', 'visible']"
132497,What kind of church is this?,132497006,what kind of church is this,True,COCO_train2014_000000132497.jpg,"old, unknown, not sure, christian, old, methodist, antique, old, baptist, catholic","['what', 'kind', 'of', 'church', 'is', 'this']",what kind of church is this,"['what', 'kind', 'of', 'church', 'is', 'this']"
525714,How many hands is on the racket?,525714000,how many hands is on the racket,True,COCO_train2014_000000525714.jpg,"1, 1, 1, 1, 1, 1, 1, 1, 2, 1","['how', 'many', 'hands', 'is', 'on', 'the', 'racket']",how many hands is on the racket,"['how', 'many', 'hands', 'is', 'on', 'the', 'racket']"
525714,What is surrounding the tennis court?,525714001,what is surrounding the tennis court,True,COCO_train2014_000000525714.jpg,"fence, fence, windscreen, fence, fence, fence, fence, gate, fencing, chain link fence","['what', 'is', 'surrounding', 'the', 'tennis', 'court']",what is surrounding the tennis court,"['what', 'is', 'surrounding', 'the', 'tennis', 'court']"
525714,What color is the out-of-bounds area of the court?,525714002,what color is the outofbounds area of the court,True,COCO_train2014_000000525714.jpg,"green, red, red, red, red, red, red, red, brown, green","['what', 'color', 'is', 'the', 'outofbounds', 'area', 'of', 'the', 'court']",what color is the outofbounds area of the court,"['what', 'color', 'is', 'the', 'outofbounds', 'area', 'of', 'the', 'court']"
132500,What color are the men's suits?,132500000,what color are the mens suits,True,COCO_train2014_000000132500.jpg,"black, black, black, black, black, black, black, black, black, black","['what', 'color', 'are', 'the', 'mens', 'suits']",what color are the mens suits,"['what', 'color', 'are', 'the', 'mens', 'suits']"
132500,Can you see a helicopter?,132500001,can you see a helicopter,True,COCO_train2014_000000132500.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['can', 'you', 'see', 'a', 'helicopter']",can you see a helicopter,"['can', 'you', 'see', 'a', 'helicopter']"
132500,Where is the plane?,132500002,where is the plane,True,COCO_train2014_000000132500.jpg,"nowhere, on television, tv screen, nonexistent, none, on tv, no plane, on tv, on tv, television","['where', 'is', 'the', 'plane']",where is the plane,"['where', 'is', 'the', 'plane']"
263574,How many garlic bulbs are there?,263574000,how many garlic bulbs are there,True,COCO_train2014_000000263574.jpg,"2, 2, 2, 2, 2, 2, 2, 2, 2, 2","['how', 'many', 'garlic', 'bulbs', 'are', 'there']",how many garlic bulbs are there,"['how', 'many', 'garlic', 'bulbs', 'are', 'there']"
263574,Is there fruit in this picture besides an apple?,263574001,is there fruit in this picture besides an apple,True,COCO_train2014_000000263574.jpg,"yes, no, no, yes, yes, no, yes, no, no, yes","['is', 'there', 'fruit', 'in', 'this', 'picture', 'besides', 'an', 'apple']",is there fruit in this picture besides an apple,"['is', 'there', 'fruit', 'in', 'this', 'picture', 'besides', 'an', 'apple']"
263574,Are these vegetable fresh?,263574002,are these vegetable fresh,True,COCO_train2014_000000263574.jpg,"yes, yes, yes, yes, yes, yes, yes, yes, yes, yes","['are', 'these', 'vegetable', 'fresh']",are these vegetable fresh,"['are', 'these', 'vegetable', 'fresh']"
263574,What in the picture is not a fruit or vegetable?,263574003,what in the picture is not a fruit or vegetable,True,COCO_train2014_000000263574.jpg,"bag, rubber bands and plastic bag, popcorn, plastic, bread, pumpkin, popcorn, popcorn kernels, rubber band, popcorn","['what', 'in', 'the', 'picture', 'is', 'not', 'a', 'fruit', 'or', 'vegetable']",what in the picture is not a fruit or vegetable,"['what', 'in', 'the', 'picture', 'is', 'not', 'a', 'fruit', 'or', 'vegetable']"
1431,What color is the young boy's cap?,1431000,what color is the young boys cap,True,COCO_train2014_000000001431.jpg,"red, red, red, red, red, red, red, red, red, red","['what', 'color', 'is', 'the', 'young', 'boys', 'cap']",what color is the young boys cap,"['what', 'color', 'is', 'the', 'young', 'boys', 'cap']"
1431,Is the boy's hat on backwards?,1431001,is the boys hat on backwards,True,COCO_train2014_000000001431.jpg,"yes, yes, yes, no, no, no, yes, yes, yes, no","['is', 'the', 'boys', 'hat', 'on', 'backwards']",is the boys hat on backwards,"['is', 'the', 'boys', 'hat', 'on', 'backwards']"
1431,What is the boy riding?,1431002,what is the boy riding,True,COCO_train2014_000000001431.jpg,"skateboard, skateboard, skateboarding, skateboard, skateboard, skateboard, skateboard, skateboard, skateboard, skateboard","['what', 'is', 'the', 'boy', 'riding']",what is the person riding,"['what', 'is', 'the', 'person', 'riding']"
1431,What color is this young man's shirt?,1431003,what color is this young mans shirt,True,COCO_train2014_000000001431.jpg,"black, brown, black, black, black, black, black, black, black, brown","['what', 'color', 'is', 'this', 'young', 'mans', 'shirt']",what color is this young mans shirt,"['what', 'color', 'is', 'this', 'young', 'mans', 'shirt']"
263576,Which phone is the oldest?,263576000,which phone is the oldest,True,COCO_train2014_000000263576.jpg,"left, phone on left, on left, one at back, slide phone in back, one on left, second from left, left, top, one in back","['which', 'phone', 'is', 'the', 'oldest']",which phone is the oldest,"['which', 'phone', 'is', 'the', 'oldest']"
263576,How many phones do you see?,263576001,how many phones do you see,True,COCO_train2014_000000263576.jpg,"3, 3, 3, 3, 3, 3, 3, 3, 3, 3","['how', 'many', 'phones', 'do', 'you', 'see']",how many phones do you see,"['how', 'many', 'phones', 'do', 'you', 'see']"
263576,Does the top hand belong to the same person as the bottom hand?,263576002,does the top hand belong to the same person as the bottom hand,True,COCO_train2014_000000263576.jpg,"no, no, yes, no, yes, no, no, no, no, no","['does', 'the', 'top', 'hand', 'belong', 'to', 'the', 'same', 'person', 'as', 'the', 'bottom', 'hand']",does the top hand belong to the same person as the bottom hand,"['does', 'the', 'top', 'hand', 'belong', 'to', 'the', 'same', 'person', 'as', 'the', 'bottom', 'hand']"
263576,Which devices show keypads?,263576003,which devices show keypads,True,COCO_train2014_000000263576.jpg,"phones, smartphone, all 3, phone, phones, blue ones, cell phones, all 3 phones, phones, phones","['which', 'devices', 'show', 'keypads']",which devices show keypads,"['which', 'devices', 'show', 'keypads']"
525721,What color is the motorcycle?,525721000,what color is the motorcycle,True,COCO_train2014_000000525721.jpg,"blue, blue, blue, blue, blue, blue and silver, blue, blue, blue, blue","['what', 'color', 'is', 'the', 'motorcycle']",what color is the motorcycle,"['what', 'color', 'is', 'the', 'motorcycle']"
525721,Is the seagull eating?,525721001,is the seagull eating,True,COCO_train2014_000000525721.jpg,"no, no, no, yes, yes, no, no, yes, no, yes","['is', 'the', 'seagull', 'eating']",is the seagull eating,"['is', 'the', 'seagull', 'eating']"
